id,loan_amnt,funded_amnt,term,grade,purpose,ead,ead_ratio,loan_status,default,pd_probability,lgd_predicted,ecl,ifrs9_stage,ecl_base,ecl_adverse,ecl_optimistic
83173695,9600.0,9600.0,36,A,debt_consolidation,1755.0435632152662,0.1828170378349235,Charged Off,1,0.07468680390240441,0.5678173782734709,74.42870384611952,Stage 1,74.42870384611952,96.75731499995538,59.54296307689563
71016822,17600.0,17600.0,36,B,debt_consolidation,0.0,0.0,Fully Paid,0,0.10150361150583184,0.4966232670031871,0.0,Stage 2,0.0,0.0,0.0
92033459,14000.0,14000.0,36,A,debt_consolidation,0.0,0.0,Fully Paid,0,0.10322335125042413,0.5905011047709273,0.0,Stage 2,0.0,0.0,0.0
88623394,12150.0,12150.0,36,D,debt_consolidation,3355.427120027396,0.2761668411545182,Charged Off,1,0.21827284349352427,0.6182952029211349,452.83855252107895,Stage 2,452.83855252107895,588.6901182774027,362.2708420168631
73610493,20000.0,20000.0,36,B,credit_card,0.0,0.0,Fully Paid,0,0.0782818383276666,0.4854922097487412,0.0,Stage 1,0.0,0.0,0.0
74964804,17000.0,17000.0,60,E,debt_consolidation,0.0,0.0,Fully Paid,0,0.24222369207041464,0.6981287595651068,0.0,Stage 2,0.0,0.0,0.0
92846333,8400.0,8400.0,36,A,debt_consolidation,0.0,0.0,Fully Paid,0,0.07348231057286864,0.5558841552972509,0.0,Stage 1,0.0,0.0,0.0
71988515,12000.0,12000.0,36,C,debt_consolidation,0.0,0.0,Fully Paid,0,0.16105734391689572,0.6141319036222778,0.0,Stage 2,0.0,0.0,0.0
69722476,10000.0,10000.0,60,E,debt_consolidation,0.0,0.0,Fully Paid,0,0.3647616887915873,0.6386272438564649,0.0,Stage 3,0.0,0.0,0.0
75199421,10000.0,10000.0,36,B,small_business,0.0,0.0,Fully Paid,0,0.14053296966485404,0.5448238670381271,0.0,Stage 2,0.0,0.0,0.0
94626128,10000.0,10000.0,36,B,debt_consolidation,0.0,0.0,Fully Paid,0,0.15653699531477738,0.5670966357688921,0.0,Stage 2,0.0,0.0,0.0
94466174,8000.0,8000.0,36,B,credit_card,2741.18,0.3426475,Late (31-120 days),1,0.29044826546378266,0.5217462346407548,415.3992090273066,Stage 2,415.3992090273066,540.0189717354986,332.3193672218453
85619819,35000.0,35000.0,60,E,credit_card,0.0,0.0,Fully Paid,0,0.17108690662557383,0.7480856598650146,0.0,Stage 2,0.0,0.0,0.0
83202962,5200.0,5200.0,36,B,major_purchase,0.0,0.0,Fully Paid,0,0.1247286279648317,0.5217150351555366,0.0,Stage 2,0.0,0.0,0.0
74496891,15600.0,15600.0,36,C,debt_consolidation,0.0,0.0,Fully Paid,0,0.15465255603171,0.573044004270164,0.0,Stage 2,0.0,0.0,0.0
81731218,2500.0,2500.0,36,B,medical,0.0,0.0,Fully Paid,0,0.07222667442008145,0.4942454967099617,0.0,Stage 1,0.0,0.0,0.0
73541143,15000.0,15000.0,36,B,debt_consolidation,0.0,0.0,Fully Paid,0,0.0501986553568535,0.5296257086175401,0.0,Stage 1,0.0,0.0,0.0
75253119,18000.0,18000.0,36,B,debt_consolidation,1678.3722106006614,0.0932429005889256,Charged Off,1,0.09564426634457676,0.4316886194877877,69.29754033451455,Stage 1,69.29754033451455,90.08680243486893,55.438032267611646
68365067,9000.0,9000.0,36,D,debt_consolidation,0.0,0.0,Fully Paid,0,0.29335314376582355,0.5437961078221387,0.0,Stage 2,0.0,0.0,0.0
70051922,28000.0,28000.0,36,A,debt_consolidation,0.0,0.0,Fully Paid,0,0.052536629054849786,0.6000049541081469,0.0,Stage 1,0.0,0.0,0.0
84850271,10800.0,10800.0,36,D,debt_consolidation,0.0,0.0,Fully Paid,0,0.2188126233800771,0.6438268215624415,0.0,Stage 2,0.0,0.0,0.0
74494758,15100.0,15100.0,60,B,debt_consolidation,0.0,0.0,Fully Paid,0,0.1613815904442826,0.7634031647574239,0.0,Stage 2,0.0,0.0,0.0
79785666,24000.0,24000.0,36,D,other,0.0,0.0,Fully Paid,0,0.15477604333626552,0.5562904932537523,0.0,Stage 2,0.0,0.0,0.0
78510318,20775.0,20775.0,36,C,debt_consolidation,0.0,0.0,Fully Paid,0,0.08684873925478905,0.6211200608850186,0.0,Stage 1,0.0,0.0,0.0
71348032,31225.0,31225.0,36,D,debt_consolidation,2187.576797482609,0.0700585043229018,Charged Off,1,0.15691407812497005,0.5734535851332582,196.8445931541046,Stage 2,196.8445931541046,255.89797110033598,157.4756745232837
83972811,7000.0,7000.0,36,A,debt_consolidation,0.0,0.0,Fully Paid,0,0.07826538481015262,0.566648699497468,0.0,Stage 1,0.0,0.0,0.0
70994806,10000.0,10000.0,36,A,credit_card,0.0,0.0,Fully Paid,0,0.07386471985892996,0.4783327989345955,0.0,Stage 1,0.0,0.0,0.0
70896499,5000.0,5000.0,36,B,debt_consolidation,0.0,0.0,Fully Paid,0,0.05805768077926718,0.4571190778204723,0.0,Stage 1,0.0,0.0,0.0
79721493,5000.0,5000.0,36,B,major_purchase,0.0,0.0,Fully Paid,0,0.11708152796917415,0.6214002562466554,0.0,Stage 2,0.0,0.0,0.0
77366216,16000.0,16000.0,60,B,major_purchase,0.0,0.0,Fully Paid,0,0.24454287249909598,0.6845502019869418,0.0,Stage 2,0.0,0.0,0.0
91576085,10000.0,10000.0,36,D,credit_card,3365.294069864646,0.3365294069864646,Charged Off,1,0.40848929499834447,0.6466227071490572,888.9035721062994,Stage 3,888.9035721062994,1155.574643738189,711.1228576850395
75277349,30000.0,30000.0,36,B,debt_consolidation,0.0,0.0,Fully Paid,0,0.04728808221127622,0.5259526555870222,0.0,Stage 1,0.0,0.0,0.0
73588847,33000.0,33000.0,36,B,credit_card,0.0,0.0,Fully Paid,0,0.14185124777868607,0.5880638283193445,0.0,Stage 2,0.0,0.0,0.0
91507279,7200.0,7200.0,36,B,home_improvement,0.0,0.0,Fully Paid,0,0.11005782487990916,0.5814428155333571,0.0,Stage 2,0.0,0.0,0.0
88013071,20225.0,20225.0,36,D,debt_consolidation,0.0,0.0,Fully Paid,0,0.2837720038098209,0.7149904223939362,0.0,Stage 2,0.0,0.0,0.0
74665871,5000.0,5000.0,36,D,credit_card,532.8126872886082,0.1065625374577216,Charged Off,1,0.21749669961757898,0.5554704438517961,64.3706929410389,Stage 2,64.3706929410389,83.68190082335057,51.496554352831126
75848842,15000.0,15000.0,36,A,credit_card,0.0,0.0,Fully Paid,0,0.04816414505251867,0.4743481263362681,0.0,Stage 1,0.0,0.0,0.0
74583558,25000.0,25000.0,36,A,debt_consolidation,0.0,0.0,Fully Paid,0,0.04050284445729297,0.4820405751174383,0.0,Stage 1,0.0,0.0,0.0
94034302,9000.0,9000.0,36,B,credit_card,0.0,0.0,Fully Paid,0,0.1160799488755959,0.5158385318268426,0.0,Stage 2,0.0,0.0,0.0
70823908,14775.0,14775.0,36,B,credit_card,0.0,0.0,Fully Paid,0,0.0541747644892606,0.4981647423066002,0.0,Stage 1,0.0,0.0,0.0
69943169,5650.0,5650.0,36,D,vacation,201.1635905406091,0.0356041753169219,Charged Off,1,0.19164214398685062,0.5790808251381341,22.32438913651886,Stage 2,22.32438913651886,29.02170587747452,17.85951130921509
79350189,5000.0,5000.0,36,B,medical,0.0,0.0,Fully Paid,0,0.1312923847322219,0.5086006335165407,0.0,Stage 2,0.0,0.0,0.0
75299623,12000.0,12000.0,36,A,credit_card,0.0,0.0,Fully Paid,0,0.0756501391075759,0.3516758290699599,0.0,Stage 1,0.0,0.0,0.0
75689966,8000.0,8000.0,36,D,debt_consolidation,844.8437380283893,0.1056054672535486,Charged Off,1,0.44368719613060137,0.6514424055534223,244.1908074972052,Stage 3,244.1908074972052,317.4480497463668,195.3526459977642
73490746,5000.0,5000.0,36,B,credit_card,0.0,0.0,Fully Paid,0,0.08595590621122352,0.5963274290739888,0.0,Stage 1,0.0,0.0,0.0
68453184,9500.0,9500.0,36,C,house,324.6062185208803,0.0341690756337768,Charged Off,1,0.27928112634952557,0.5218284367045954,47.30708244244016,Stage 2,47.30708244244016,61.49920717517222,37.84566595395213
79330883,24000.0,24000.0,36,C,major_purchase,3914.655369105882,0.1631106403794117,Charged Off,1,0.18923016711476043,0.763207037382852,565.3615561017489,Stage 2,565.3615561017489,734.9700229322737,452.28924488139916
81385104,25000.0,25000.0,60,B,major_purchase,0.0,0.0,Fully Paid,0,0.22563995907517537,0.6552695797041547,0.0,Stage 2,0.0,0.0,0.0
91031589,1700.0,1700.0,36,A,debt_consolidation,0.0,0.0,Fully Paid,0,0.04680260591414193,0.7321784061739245,0.0,Stage 1,0.0,0.0,0.0
84889839,5400.0,5400.0,36,C,debt_consolidation,0.0,0.0,Fully Paid,0,0.2450125882259933,0.5699771351614753,0.0,Stage 2,0.0,0.0,0.0
87134286,35000.0,35000.0,60,C,home_improvement,0.0,0.0,Fully Paid,0,0.1870372642702045,0.7066939641906848,0.0,Stage 2,0.0,0.0,0.0
68385409,24000.0,24000.0,36,A,debt_consolidation,0.0,0.0,Fully Paid,0,0.05151898403510843,0.5691380062862476,0.0,Stage 1,0.0,0.0,0.0
84665521,13500.0,13500.0,36,B,credit_card,0.0,0.0,Fully Paid,0,0.17349135303541702,0.5257989734384838,0.0,Stage 2,0.0,0.0,0.0
93802737,7500.0,7500.0,36,B,credit_card,0.0,0.0,Fully Paid,0,0.14760218024249444,0.5844413412935037,0.0,Stage 2,0.0,0.0,0.0
88078245,20000.0,20000.0,36,A,home_improvement,0.0,0.0,Fully Paid,0,0.05206854187026469,0.482536812402228,0.0,Stage 1,0.0,0.0,0.0
72652292,9500.0,9500.0,36,C,debt_consolidation,0.0,0.0,Fully Paid,0,0.16914593081220483,0.5036525764258268,0.0,Stage 2,0.0,0.0,0.0
75283277,20000.0,20000.0,60,B,car,0.0,0.0,Fully Paid,0,0.13962571443794938,0.637639674357557,0.0,Stage 2,0.0,0.0,0.0
74552806,7550.0,7550.0,36,C,debt_consolidation,0.0,0.0,Fully Paid,0,0.19605113178449468,0.5715671337330765,0.0,Stage 2,0.0,0.0,0.0
91198070,6000.0,6000.0,36,D,debt_consolidation,1981.3250060737887,0.3302208343456315,Charged Off,1,0.15373006319220242,0.5908088525919668,179.95400662770678,Stage 2,179.95400662770678,233.94020861601882,143.96320530216542
85708444,6000.0,6000.0,36,B,debt_consolidation,0.0,0.0,Fully Paid,0,0.09129581812135633,0.5494417752604492,0.0,Stage 1,0.0,0.0,0.0
74686872,6000.0,6000.0,36,B,other,0.0,0.0,Fully Paid,0,0.3137783522726384,0.642215292424227,0.0,Stage 3,0.0,0.0,0.0
73232424,19750.0,19750.0,60,E,debt_consolidation,11531.52043536128,0.5838744524233559,Charged Off,1,0.36266423827717614,0.7310828778467522,3057.439825691272,Stage 3,3057.439825691272,3974.671773398654,2445.951860553018
77517114,14400.0,14400.0,36,B,credit_card,1814.8238426018963,0.1260294335140205,Charged Off,1,0.08352841779818299,0.4795410599308624,72.69332436111263,Stage 1,72.69332436111263,94.50132166944641,58.154659488890104
69256142,8000.0,8000.0,36,B,credit_card,0.0,0.0,Fully Paid,0,0.1274181710994939,0.504114399760272,0.0,Stage 2,0.0,0.0,0.0
75284104,24000.0,24000.0,60,E,debt_consolidation,0.0,0.0,Fully Paid,0,0.22819679886307848,0.6984175000603001,0.0,Stage 2,0.0,0.0,0.0
74491534,8400.0,8400.0,36,C,debt_consolidation,0.0,0.0,Fully Paid,0,0.14549896235703172,0.5123210383365888,0.0,Stage 2,0.0,0.0,0.0
85551180,11200.0,11200.0,60,D,credit_card,0.0,0.0,Fully Paid,0,0.2802878763510261,0.8428808959667684,0.0,Stage 2,0.0,0.0,0.0
88221684,10000.0,10000.0,60,C,debt_consolidation,6342.304298350311,0.6342304298350311,Charged Off,1,0.3739533221377326,0.6451714623383629,1530.1697783780278,Stage 3,1530.1697783780278,1989.2207118914364,1224.1358227024223
80681934,30000.0,30000.0,36,A,debt_consolidation,0.0,0.0,Fully Paid,0,0.05965309415195741,0.4672175293571415,0.0,Stage 1,0.0,0.0,0.0
70660332,8000.0,8000.0,36,B,debt_consolidation,0.0,0.0,Fully Paid,0,0.27901736407550715,0.5191360839937932,0.0,Stage 2,0.0,0.0,0.0
74552225,6000.0,6000.0,36,C,debt_consolidation,0.0,0.0,Fully Paid,0,0.13906632935960936,0.5242776857583823,0.0,Stage 2,0.0,0.0,0.0
75231597,5000.0,5000.0,36,A,debt_consolidation,0.0,0.0,Fully Paid,0,0.07906140636596504,0.6238094904218666,0.0,Stage 1,0.0,0.0,0.0
79055193,8000.0,8000.0,36,B,credit_card,0.0,0.0,Fully Paid,0,0.09728293972105942,0.5652330607855094,0.0,Stage 1,0.0,0.0,0.0
92240184,10625.0,10625.0,36,C,debt_consolidation,0.0,0.0,Fully Paid,0,0.23091872653791604,0.5965724011629473,0.0,Stage 2,0.0,0.0,0.0
72782163,6000.0,6000.0,36,A,credit_card,0.0,0.0,Fully Paid,0,0.037822476838201384,0.5038041442723761,0.0,Stage 1,0.0,0.0,0.0
91151086,11500.0,11500.0,60,E,debt_consolidation,8193.891988307014,0.7125123468093055,Charged Off,1,0.3104537670553748,0.782771124882064,1991.2324707401071,Stage 3,1991.2324707401071,2588.6022119621393,1592.9859765920858
78288177,11000.0,11000.0,36,C,credit_card,0.0,0.0,Fully Paid,0,0.15185074093097103,0.5426666720306663,0.0,Stage 2,0.0,0.0,0.0
87969094,6000.0,6000.0,36,C,debt_consolidation,0.0,0.0,Fully Paid,0,0.1442318051769403,0.5955335438307591,0.0,Stage 2,0.0,0.0,0.0
73640294,4800.0,4800.0,36,D,vacation,0.0,0.0,Fully Paid,0,0.4252487585749119,0.5903589098880396,0.0,Stage 3,0.0,0.0,0.0
75557976,17200.0,17200.0,36,B,debt_consolidation,1653.5020728645534,0.0961338414456135,Charged Off,1,0.12826444413409613,0.5168309461795065,109.61236216938721,Stage 2,109.61236216938721,142.49607082020339,87.68988973550978
94329234,4500.0,4500.0,36,C,other,0.0,0.0,Fully Paid,0,0.19084631865754587,0.5810066693361938,0.0,Stage 2,0.0,0.0,0.0
70963937,8125.0,8125.0,36,D,home_improvement,562.158409086958,0.0691887272722409,Charged Off,1,0.20075196100759832,0.6253780960407244,70.57667169115966,Stage 2,70.57667169115966,91.74967319850757,56.461337352927735
88555166,12700.0,12700.0,36,A,debt_consolidation,0.0,0.0,Fully Paid,0,0.05931485304598258,0.5044958540128178,0.0,Stage 1,0.0,0.0,0.0
95103464,8000.0,8000.0,36,B,debt_consolidation,0.0,0.0,Fully Paid,0,0.17191966662441424,0.517895051928104,0.0,Stage 2,0.0,0.0,0.0
71068980,5000.0,5000.0,36,B,debt_consolidation,0.0,0.0,Fully Paid,0,0.23045053063564186,0.5379190937459594,0.0,Stage 2,0.0,0.0,0.0
76648996,6300.0,6300.0,36,C,debt_consolidation,0.0,0.0,Fully Paid,0,0.16438586608811281,0.5698141273185379,0.0,Stage 2,0.0,0.0,0.0
83242789,15000.0,15000.0,36,E,debt_consolidation,0.0,0.0,Fully Paid,0,0.3407095433474191,0.6839064063567802,0.0,Stage 3,0.0,0.0,0.0
70622178,25000.0,25000.0,60,B,credit_card,12485.628340440153,0.4994251336176061,Charged Off,1,0.10708646180342113,0.6463620437442402,864.21304609704,Stage 2,864.21304609704,1123.476959926152,691.370436877632
95250788,25000.0,25000.0,60,D,debt_consolidation,0.0,0.0,Fully Paid,0,0.32179354205892663,0.7788375739919864,0.0,Stage 3,0.0,0.0,0.0
76411520,11000.0,11000.0,36,F,debt_consolidation,1627.0582465842483,0.1479143860531135,Charged Off,1,0.30953874324694347,0.5923996957806659,298.35474019331036,Stage 3,298.35474019331036,387.86116225130354,238.68379215464833
93390506,6000.0,6000.0,36,A,home_improvement,0.0,0.0,Fully Paid,0,0.08120620484246203,0.4347724627566294,0.0,Stage 1,0.0,0.0,0.0
90393295,12000.0,12000.0,36,B,debt_consolidation,0.0,0.0,Fully Paid,0,0.1422467845761946,0.4124968664038562,0.0,Stage 2,0.0,0.0,0.0
88146792,12000.0,12000.0,36,C,debt_consolidation,0.0,0.0,Fully Paid,0,0.13688751390897555,0.5522029350595736,0.0,Stage 2,0.0,0.0,0.0
73701555,16625.0,16625.0,36,F,debt_consolidation,0.0,0.0,Fully Paid,0,0.41301561338794895,0.6252806677454893,0.0,Stage 3,0.0,0.0,0.0
77079972,8000.0,8000.0,36,E,vacation,1174.1325799115466,0.1467665724889433,Charged Off,1,0.3143781798681621,0.6877992641116583,253.88160845178487,Stage 3,253.88160845178487,330.0460909873203,203.10528676142792
70282867,34000.0,34000.0,60,E,debt_consolidation,19372.615249287133,0.5697828014496216,Charged Off,1,0.35460080988834974,0.6627398555334009,4552.721298691236,Stage 3,4552.721298691236,5918.537688298607,3642.177038952989
88917341,9600.0,9600.0,36,C,debt_consolidation,0.0,0.0,Fully Paid,0,0.1483379123307425,0.5105744955027075,0.0,Stage 2,0.0,0.0,0.0
83598287,35000.0,35000.0,36,D,debt_consolidation,7367.796135083795,0.2105084610023941,Charged Off,1,0.3065193289415278,0.6820878456288847,1540.4080423870291,Stage 3,1540.4080423870291,2002.530455103138,1232.3264339096233
95208546,6000.0,6000.0,36,C,debt_consolidation,0.0,0.0,Fully Paid,0,0.1574277406019528,0.6075362330071145,0.0,Stage 2,0.0,0.0,0.0
88013411,24000.0,24000.0,36,C,debt_consolidation,0.0,0.0,Fully Paid,0,0.11365803640544955,0.5270605539948987,0.0,Stage 2,0.0,0.0,0.0
94101966,25000.0,25000.0,60,B,home_improvement,16664.779028207304,0.6665911611282922,Charged Off,1,0.17830006083825833,0.7337088782209066,2180.0920189053986,Stage 2,2180.0920189053986,2834.1196245770184,1744.073615124319
78269694,12000.0,12000.0,60,B,home_improvement,0.0,0.0,Fully Paid,0,0.12936613117799642,0.6240681483971391,0.0,Stage 2,0.0,0.0,0.0
71053261,16775.0,16775.0,36,D,debt_consolidation,0.0,0.0,Fully Paid,0,0.1608327339918622,0.5788906868359892,0.0,Stage 2,0.0,0.0,0.0
78749825,14000.0,14000.0,60,D,home_improvement,0.0,0.0,Fully Paid,0,0.2959206465505703,0.6990131932258388,0.0,Stage 2,0.0,0.0,0.0
88776458,15000.0,15000.0,36,A,debt_consolidation,0.0,0.0,Fully Paid,0,0.08303413983576703,0.548926944851925,0.0,Stage 1,0.0,0.0,0.0
74493756,40000.0,40000.0,36,A,home_improvement,0.0,0.0,Fully Paid,0,0.0650224215966661,0.6388987952009901,0.0,Stage 1,0.0,0.0,0.0
81466388,12000.0,12000.0,36,A,debt_consolidation,0.0,0.0,Fully Paid,0,0.07669690237976863,0.4532570062520278,0.0,Stage 1,0.0,0.0,0.0
68517448,22000.0,22000.0,36,A,debt_consolidation,0.0,0.0,Fully Paid,0,0.04117610430951755,0.540218427932377,0.0,Stage 1,0.0,0.0,0.0
95407493,12000.0,12000.0,60,C,other,0.0,0.0,Fully Paid,0,0.21879208022391772,0.6375281480570448,0.0,Stage 2,0.0,0.0,0.0
77409298,20000.0,20000.0,36,C,debt_consolidation,2623.7435495985155,0.1311871774799257,Charged Off,1,0.10003955716545712,0.5165079576689217,135.5720494794295,Stage 2,135.5720494794295,176.24366432325834,108.45763958354361
71562630,24000.0,24000.0,36,B,credit_card,0.0,0.0,Fully Paid,0,0.05786091678212437,0.4905729944418463,0.0,Stage 1,0.0,0.0,0.0
68369419,21000.0,21000.0,36,A,credit_card,0.0,0.0,Fully Paid,0,0.053133206968265734,0.5984001812309826,0.0,Stage 1,0.0,0.0,0.0
75099279,25000.0,25000.0,60,F,debt_consolidation,0.0,0.0,Fully Paid,0,0.29525498705697645,0.6982611853462496,0.0,Stage 2,0.0,0.0,0.0
91995509,8500.0,8500.0,36,B,debt_consolidation,0.0,0.0,Fully Paid,0,0.07677521590627726,0.459433332815654,0.0,Stage 1,0.0,0.0,0.0
90182263,3000.0,3000.0,36,C,other,957.7066014240224,0.3192355338080074,Charged Off,1,0.17801501290525748,0.5571806834425205,94.99159125268311,Stage 2,94.99159125268311,123.48906862848803,75.9932730021465
69742389,9600.0,9600.0,36,D,debt_consolidation,332.0546841721957,0.0345890296012703,Charged Off,1,0.22235235234963385,0.5642842596742279,41.66287882016481,Stage 2,41.66287882016481,54.16174246621425,33.330303056131854
90146452,10000.0,10000.0,36,B,credit_card,3114.37933952725,0.311437933952725,Charged Off,1,0.11604556861123794,0.5743728609578344,207.58405049086565,Stage 2,207.58405049086565,269.8592656381254,166.06724039269253
90985221,5000.0,5000.0,36,B,credit_card,0.0,0.0,Fully Paid,0,0.1003084825065508,0.5203105777431652,0.0,Stage 2,0.0,0.0,0.0
81130414,2000.0,2000.0,36,C,home_improvement,0.0,0.0,Fully Paid,0,0.192526246557798,0.545347206970651,0.0,Stage 2,0.0,0.0,0.0
83686798,12800.0,12800.0,60,C,home_improvement,7539.966562731631,0.5890598877134087,Charged Off,1,0.15375066936548804,0.7344881894601711,851.4737268043822,Stage 2,851.4737268043822,1106.9158448456967,681.1789814435058
72593707,18000.0,18000.0,36,C,other,0.0,0.0,Fully Paid,0,0.16641763896480158,0.5048277251074856,0.0,Stage 2,0.0,0.0,0.0
94152512,12000.0,12000.0,60,G,other,0.0,0.0,Fully Paid,0,0.22241253498116922,0.8534842911620327,0.0,Stage 2,0.0,0.0,0.0
83729110,6500.0,6500.0,36,C,debt_consolidation,0.0,0.0,Fully Paid,0,0.22138000301972494,0.5597327818733313,0.0,Stage 2,0.0,0.0,0.0
74111311,9675.0,9675.0,36,C,debt_consolidation,0.0,0.0,Fully Paid,0,0.18863914475298604,0.541849877567723,0.0,Stage 2,0.0,0.0,0.0
75720841,14400.0,14400.0,60,E,credit_card,8580.587054566224,0.5958741010115434,Charged Off,1,0.3741476509648501,0.6642064524070327,2132.3727057500846,Stage 3,2132.3727057500846,2772.0845174751103,1705.898164600068
75295766,10000.0,10000.0,36,C,home_improvement,0.0,0.0,Fully Paid,0,0.16128133213487636,0.5592861327707603,0.0,Stage 2,0.0,0.0,0.0
84616884,13950.0,13950.0,36,F,vacation,0.0,0.0,Fully Paid,0,0.1684408174343493,0.6687309418711397,0.0,Stage 2,0.0,0.0,0.0
69085588,28000.0,28000.0,60,C,credit_card,13866.776229673014,0.4952420082026076,Charged Off,1,0.24722714178602587,0.7330230530120034,2512.9814824219975,Stage 2,2512.9814824219975,3266.8759271485965,2010.3851859375982
80700246,5000.0,5000.0,36,C,debt_consolidation,0.0,0.0,Fully Paid,0,0.1970535571032791,0.5417717511044211,0.0,Stage 2,0.0,0.0,0.0
84800407,33000.0,33000.0,36,C,other,0.0,0.0,Fully Paid,0,0.21977717534723634,0.6286872562667932,0.0,Stage 2,0.0,0.0,0.0
73212043,9250.0,9250.0,36,D,debt_consolidation,0.0,0.0,Fully Paid,0,0.21761759008350884,0.6520883615649915,0.0,Stage 2,0.0,0.0,0.0
87255638,15850.0,15850.0,36,C,small_business,4183.997820634451,0.2639746259075363,Charged Off,1,0.21423999332860527,0.5621317206183498,503.8834435147223,Stage 2,503.8834435147223,655.048476569139,403.1067548117779
76425856,10000.0,10000.0,36,A,debt_consolidation,0.0,0.0,Fully Paid,0,0.05397953331180893,0.4324200432203354,0.0,Stage 1,0.0,0.0,0.0
70601694,10500.0,10500.0,36,B,home_improvement,0.0,0.0,Fully Paid,0,0.07978464481000455,0.5091152903453715,0.0,Stage 1,0.0,0.0,0.0
71051190,7675.0,7675.0,36,B,debt_consolidation,483.7240926861806,0.0630259404151375,Charged Off,1,0.150686228624795,0.5352440427709023,39.01423759772488,Stage 2,39.01423759772488,50.718508877042346,31.211390078179907
74576116,4000.0,4000.0,36,C,moving,0.0,0.0,Fully Paid,0,0.18277886888209652,0.5290360748087511,0.0,Stage 2,0.0,0.0,0.0
91247515,13800.0,13800.0,36,C,small_business,0.0,0.0,Fully Paid,0,0.1990224164034547,0.5685493951867846,0.0,Stage 2,0.0,0.0,0.0
71056772,26000.0,26000.0,60,B,debt_consolidation,0.0,0.0,Fully Paid,0,0.11629653996078113,0.6978467666112658,0.0,Stage 2,0.0,0.0,0.0
75760411,24600.0,24600.0,60,D,debt_consolidation,0.0,0.0,Fully Paid,0,0.3488343339655058,0.6939897403360534,0.0,Stage 3,0.0,0.0,0.0
94469031,18975.0,18975.0,36,C,debt_consolidation,6012.99,0.3168901185770751,In Grace Period,1,0.10817827436074318,0.5307340867548932,345.22919242788373,Stage 2,345.22919242788373,448.7979501562489,276.183353942307
77351956,3600.0,3600.0,36,B,credit_card,0.0,0.0,Fully Paid,0,0.0847332954082877,0.5078388925410592,0.0,Stage 1,0.0,0.0,0.0
68843194,21000.0,21000.0,36,B,debt_consolidation,0.0,0.0,Fully Paid,0,0.05220717544195654,0.511831754074988,0.0,Stage 1,0.0,0.0,0.0
85743750,8000.0,8000.0,36,C,other,1837.4859483429532,0.2296857435428691,Charged Off,1,0.2377264770801874,0.5657331273750821,247.12301358062496,Stage 2,247.12301358062496,321.25991765481245,197.69841086449998
74611859,24000.0,24000.0,36,C,debt_consolidation,2418.3901313118736,0.100766255471328,Charged Off,1,0.14637054258844717,0.6005203731675698,212.57284768002626,Stage 2,212.57284768002626,276.34470198403415,170.05827814402105
73933877,24000.0,24000.0,60,C,debt_consolidation,0.0,0.0,Fully Paid,0,0.14461949854968906,0.6676880646530826,0.0,Stage 2,0.0,0.0,0.0
70770317,17475.0,17475.0,36,D,other,608.6121327393818,0.0348275898563308,Charged Off,1,0.27159653070443696,0.6026068377762855,99.60906859538025,Stage 2,99.60906859538025,129.49178917399433,79.68725487630422
84062982,19200.0,19200.0,36,B,debt_consolidation,0.0,0.0,Fully Paid,0,0.11091090808303021,0.5488757924314009,0.0,Stage 2,0.0,0.0,0.0
77148415,8000.0,8000.0,36,B,debt_consolidation,1030.0448431241134,0.1287556053905141,Charged Off,1,0.17743673230087964,0.4979123866877086,91.00234706992546,Stage 2,91.00234706992546,118.3030511909031,72.80187765594037
74644556,35000.0,35000.0,36,D,debt_consolidation,0.0,0.0,Fully Paid,0,0.17664433284267086,0.5843769488917206,0.0,Stage 2,0.0,0.0,0.0
74712697,30000.0,30000.0,36,B,debt_consolidation,0.0,0.0,Fully Paid,0,0.07291509977878029,0.5460548411781093,0.0,Stage 1,0.0,0.0,0.0
77201051,6000.0,6000.0,36,D,debt_consolidation,0.0,0.0,Fully Paid,0,0.1947182204827756,0.5898499316558625,0.0,Stage 2,0.0,0.0,0.0
94208925,2400.0,2400.0,36,C,home_improvement,0.0,0.0,Fully Paid,0,0.1566280119478731,0.5889821399893678,0.0,Stage 2,0.0,0.0,0.0
75335104,4500.0,4500.0,36,B,debt_consolidation,574.250003171955,0.12761111181599,Charged Off,1,0.13626666810910756,0.4982569154135552,38.989168950360956,Stage 2,38.989168950360956,50.68591963546924,31.191335160288766
69326316,6500.0,6500.0,36,A,credit_card,0.0,0.0,Fully Paid,0,0.07153772841177676,0.5528003615728101,0.0,Stage 1,0.0,0.0,0.0
90231310,5000.0,5000.0,36,D,debt_consolidation,0.0,0.0,Fully Paid,0,0.2891761429487038,0.633146851331517,0.0,Stage 2,0.0,0.0,0.0
90068125,12800.0,12800.0,36,A,credit_card,0.0,0.0,Fully Paid,0,0.10641097462564088,0.5291568026883727,0.0,Stage 2,0.0,0.0,0.0
73711702,35000.0,35000.0,36,A,debt_consolidation,0.0,0.0,Fully Paid,0,0.05981274479848482,0.500147005172982,0.0,Stage 1,0.0,0.0,0.0
76384093,6000.0,6000.0,36,C,debt_consolidation,0.0,0.0,Fully Paid,0,0.13616851100792515,0.547453068375395,0.0,Stage 2,0.0,0.0,0.0
94182473,5000.0,5000.0,36,B,other,0.0,0.0,Fully Paid,0,0.14816482530717887,0.5460936499935114,0.0,Stage 2,0.0,0.0,0.0
